St. Jude Medical. File Revision : 5.6.1
Export Data Element : DxL
Export from Study : study_dwsG703731_2022_07_22_09_33_16
Export from Segment : 2
Export User Comments : Add comments here
Export files Stored in Dir : /var/STJ/Clinical/systemStudy/study_dwsG703731_2022_07_22_09_33_16/export/2024_06_14_13_01_13/
Export Start Time (h:m:s.msec) : 09:37:13.157
Export Start Time (secs usecs) : 1658482633 157270
Export End Time (h:m:s.msec) : 09:33:22.371
Export End Time (secs usecs) : 1658482402 370836
Export Duration (h:m:s.msec) : 00:-3:-51.214

Total number of data points (columns):, 5
 This is file 1 of 1 for map,MAP_B
 Points sorted in order of acceptance (first to last)
 *******************************************************************************
*     The lines following "Begin data" contain (one column per data point)
* the point number (order of collection); the labels of the roving/reference/
* Signal 1/Signal 2/Signal 3 traces; the Local Activation Time (LAT) detected
* on the reference trace (measured in samples from the beginning of the data
* interval); the end time of the traces (in sec); the end frame index (not used, always 0);
* the LAT detected on the reference trace (in sec);
* the LAT detected on the roving trace (in sec);
* the peak-to-peak and peak negative voltages of the roving trace (in mV);
* CFE mean and CFE standard deviation measures (in msec);
* the x/y/z coordinates of the roving electrode;
* the x/y/z coordinates of the roving electrode projected onto the map surface;
* the cycle length of the roving trace (in msec);
* a flag for whether it was displayed on the map;
* a flag for whether it was used to compute the map;
* the detection algorithm code and parameter for the roving trace;
* the detection algorithm code and parameter for the reference trace; and
* the low voltage ID (in mV).
* Following these lines are 6 lines of single entry field for wave data:
* the segment data length (in msec); the exported data length (in msec);
* the data sample rate (in Hz); and 3 CFE algorithm parameters of peak-to-peak
* sensitivity (in mV), CFE width (in msec) and CFE refractory(in msec).
* Following these lines are 5 blocks of wave data.
* The blocks each contain a blank line; trace labels for each data point;
* and the all points for the roving trace and points for
* the reference/Signal 1/Signal 2/Signal 3 traces (if present) respectively.
* Following these lines is a section labeled "FFT spectrum is available for FFT maps only"
* which contains (one column per data point) the labels of the CFE detection roving trace;
* the CFE detection count; and the CFE detection sample index;
*******************************************************************************
Begin data
pt number:,1,2,3,4,5
,-0.0290,-0.0140,-0.0220,-0.0290,-0.0100
,-0.0300,-0.0140,-0.0230,-0.0300,-0.0110
,-0.0300,-0.0140,-0.0240,-0.0300,-0.0120
,-0.0310,-0.0140,-0.0240,-0.0310,-0.0130
,-0.0310,-0.0130,-0.0250,-0.0310,-0.0140
,-0.0320,-0.0130,-0.0250,-0.0320,-0.0150
,-0.0320,-0.0130,-0.0250,-0.0320,-0.0160
,-0.0320,-0.0120,-0.0250,-0.0320,-0.0170
,-0.0330,-0.0120,-0.0250,-0.0330,-0.0190
,-0.0330,-0.0120,-0.0250,-0.0330,-0.0200
,-0.0330,-0.0110,-0.0250,-0.0330,-0.0210
,-0.0330,-0.0110,-0.0250,-0.0330,-0.0220
,-0.0330,-0.0110,-0.0250,-0.0330,-0.0230
,-0.0330,-0.0110,-0.0240,-0.0330,-0.0240
,-0.0330,-0.0100,-0.0240,-0.0330,-0.0250
,-0.0330,-0.0100,-0.0230,-0.0330,-0.0260
,-0.0330,-0.0100,-0.0220,-0.0330,-0.0260
,-0.0330,-0.0100,-0.0220,-0.0330,-0.0270
,-0.0330,-0.0100,-0.0210,-0.0330,-0.0270
,-0.0330,-0.0100,-0.0200,-0.0330,-0.0270
,-0.0340,-0.0100,-0.0190,-0.0340,-0.0270
,-0.0340,-0.0110,-0.0190,-0.0340,-0.0270
,-0.0340,-0.0110,-0.0180,-0.0340,-0.0260
,-0.0340,-0.0110,-0.0170,-0.0340,-0.0260
,-0.0350,-0.0120,-0.0160,-0.0350,-0.0250
,-0.0350,-0.0120,-0.0160,-0.0350,-0.0240
,-0.0350,-0.0130,-0.0150,-0.0350,-0.0230
,-0.0350,-0.0130,-0.0140,-0.0350,-0.0220
,-0.0360,-0.0140,-0.0140,-0.0360,-0.0210
,-0.0360,-0.0150,-0.0130,-0.0360,-0.0200
,-0.0360,-0.0150,-0.0130,-0.0360,-0.0190
,-0.0370,-0.0160,-0.0120,-0.0370,-0.0180
,-0.0370,-0.0170,-0.0120,-0.0370,-0.0170
,-0.0370,-0.0170,-0.0120,-0.0370,-0.0160
,-0.0370,-0.0180,-0.0110,-0.0370,-0.0150
,-0.0370,-0.0180,-0.0110,-0.0370,-0.0150
,-0.0370,-0.0190,-0.0110,-0.0370,-0.0140
,-0.0370,-0.0190,-0.0110,-0.0370,-0.0130
,-0.0370,-0.0200,-0.0110,-0.0370,-0.0130
,-0.0360,-0.0200,-0.0110,-0.0360,-0.0130
,-0.0360,-0.0200,-0.0110,-0.0360,-0.0130

spare2 trace:,ECG aVF,ECG aVF,ECG aVF,ECG aVF,ECG aVF
,-0.0190,-0.0280,-0.1180,-0.0190,-0.0470
,-0.0200,-0.0280,-0.1180,-0.0200,-0.0460
,-0.0200,-0.0280,-0.1180,-0.0200,-0.0460
,-0.0200,-0.0280,-0.1170,-0.0200,-0.0450
,-0.0200,-0.0280,-0.1170,-0.0200,-0.0450
,-0.0200,-0.0280,-0.1170,-0.0200,-0.0450
,-0.0200,-0.0280,-0.1160,-0.0200,-0.0440
,-0.0200,-0.0280,-0.1160,-0.0200,-0.0440
,-0.0200,-0.0290,-0.1150,-0.0200,-0.0440
,-0.0190,-0.0290,-0.1150,-0.0190,-0.0440
,-0.0190,-0.0300,-0.1140,-0.0190,-0.0440
,-0.0190,-0.0300,-0.1130,-0.0190,-0.0440
,-0.0190,-0.0310,-0.1130,-0.0190,-0.0450
,-0.0180,-0.0320,-0.1120,-0.0180,-0.0450
,-0.0180,-0.0330,-0.1110,-0.0180,-0.0450
,-0.0180,-0.0330,-0.1110,-0.0180,-0.0450
,-0.0170,-0.0340,-0.1100,-0.0170,-0.0450
,-0.0170,-0.0350,-0.1100,-0.0170,-0.0450
,-0.0170,-0.0360,-0.1090,-0.0170,-0.0450
,-0.0160,-0.0360,-0.1090,-0.0160,-0.0450
,-0.0160,-0.0370,-0.1080,-0.0160,-0.0440
,-0.0160,-0.0380,-0.1080,-0.0160,-0.0440
,-0.0150,-0.0380,-0.1070,-0.0150,-0.0440
,-0.0150,-0.0380,-0.1070,-0.0150,-0.0440
,-0.0150,-0.0390,-0.1060,-0.0150,-0.0430
,-0.0150,-0.0390,-0.1060,-0.0150,-0.0430
,-0.0150,-0.0390,-0.1060,-0.0150,-0.0420
,-0.0150,-0.0390,-0.1050,-0.0150,-0.0420
,-0.0150,-0.0390,-0.1050,-0.0150,-0.0410
,-0.0150,-0.0380,-0.1050,-0.0150,-0.0410
,-0.0150,-0.0380,-0.1040,-0.0150,-0.0400
,-0.0150,-0.0380,-0.1040,-0.0150,-0.0400
,-0.0150,-0.0370,-0.1030,-0.0150,-0.0390
,-0.0150,-0.0370,-0.1030,-0.0150,-0.0390
,-0.0150,-0.0360,-0.1030,-0.0150,-0.0380
,-0.0160,-0.0360,-0.1020,-0.0160,-0.0380
,-0.0160,-0.0350,-0.1010,-0.0160,-0.0370
,-0.0160,-0.0340,-0.1010,-0.0160,-0.0370
,-0.0160,-0.0340,-0.1000,-0.0160,-0.0370
,-0.0160,-0.0330,-0.0990,-0.0160,-0.0370
,-0.0160,-0.0330,-0.0990,-0.0160,-0.0370
,-0.0160,-0.0320,-0.0980,-0.0160,-0.0370
,-0.0160,-0.0320,-0.0970,-0.0160,-0.0370
,-0.0160,-0.0320,-0.0960,-0.0160,-0.0370
,-0.0160,-0.0320,-0.0950,-0.0160,-0.0370
,-0.0160,-0.0310,-0.0940,-0.0160,-0.0370
,-0.0160,-0.0310,-0.0930,-0.0160,-0.0380
,-0.0160,-0.0320,-0.0920,-0.0160,-0.0380
,-0.0150,-0.0320,-0.0910,-0.0150,-0.0390
,-0.0150,-0.0320,-0.0900,-0.0150,-0.0390
,-0.0150,-0.0320,-0.0880,-0.0150,-0.0400
,-0.0150,-0.0320,-0.0870,-0.0150,-0.0400
,-0.0150,-0.0330,-0.0860,-0.0150,-0.0400
,-0.0150,-0.0330,-0.0850,-0.0150,-0.0410
,-0.0150,-0.0340,-0.0840,-0.0150,-0.0410
,-0.0140,-0.0340,-0.0830,-0.0140,-0.0420
,-0.0140,-0.0340,-0.0820,-0.0140,-0.0420
,-0.0140,-0.0350,-0.0810,-0.0140,-0.0420
,-0.0140,-0.0350,-0.0800,-0.0140,-0.0420
,-0.0140,-0.0350,-0.0790,-0.0140,-0.0420
,-0.0140,-0.0350,-0.0780,-0.0140,-0.0420
,-0.0140,-0.0360,-0.0780,-0.0140,-0.0420
,-0.0140,-0.0350,-0.0770,-0.0140,-0.0420
,-0.0140,-0.0350,-0.0770,-0.0140,-0.0420
,-0.0150,-0.0350,-0.0760,-0.0150,-0.0420
,-0.0150,-0.0350,-0.0760,-0.0150,-0.0410
,-0.0150,-0.0340,-0.0760,-0.0150,-0.0410
,-0.0150,-0.0330,-0.0750,-0.0150,-0.0400
,-0.0160,-0.0330,-0.0750,-0.0160,-0.0400
,-0.0160,-0.0320,-0.0750,-0.0160,-0.0390
,-0.0160,-0.0310,-0.0750,-0.0160,-0.0390
,-0.0160,-0.0300,-0.0760,-0.0160,-0.0380
,-0.0170,-0.0280,-0.0760,-0.0170,-0.0380
,-0.0170,-0.0270,-0.0760,-0.0170,-0.0370
,-0.0170,-0.0260,-0.0760,-0.0170,-0.0370
,-0.0180,-0.0240,-0.0770,-0.0180,-0.0360
,-0.0180,-0.0230,-0.0770,-0.0180,-0.0360
,-0.0180,-0.0220,-0.0770,-0.0180,-0.0360
,-0.0180,-0.0200,-0.0780,-0.0180,-0.0360
,-0.0180,-0.0190,-0.0780,-0.0180,-0.0360
,-0.0180,-0.0170,-0.0780,-0.0180,-0.0360
,-0.0180,-0.0160,-0.0780,-0.0180,-0.0360
,-0.0180,-0.0150,-0.0790,-0.0180,-0.0360
,-0.0180,-0.0130,-0.0790,-0.0180,-0.0370
,-0.0180,-0.0120,-0.0790,-0.0180,-0.0370
,-0.0180,-0.0110,-0.0790,-0.0180,-0.0380
,-0.0180,-0.0100,-0.0790,-0.0180,-0.0380
,-0.0170,-0.0090,-0.0790,-0.0170,-0.0390
,-0.0170,-0.0080,-0.0780,-0.0170,-0.0400
,-0.0170,-0.0070,-0.0780,-0.0170,-0.0410
,-0.0160,-0.0070,-0.0780,-0.0160,-0.0410
,-0.0160,-0.0060,-0.0770,-0.0160,-0.0420
,-0.0160,-0.0050,-0.0770,-0.0160,-0.0430
,-0.0150,-0.0050,-0.0760,-0.0150,-0.0440
,-0.0150,-0.0040,-0.0760,-0.0150,-0.0440
,-0.0140,-0.0040,-0.0750,-0.0140,-0.0450
,-0.0140,-0.0030,-0.0750,-0.0140,-0.0460
,-0.0130,-0.0030,-0.0740,-0.0130,-0.0460
,-0.0130,-0.0020,-0.0730,-0.0130,-0.0460
,-0.0120,-0.0020,-0.0730,-0.0120,-0.0460
,-0.0120,-0.0010,-0.0720,-0.0120,-0.0460
,-0.0110,-0.0010,-0.0720,-0.0110,-0.0460
,-0.0110,-0.0010,-0.0710,-0.0110,-0.0460
,-0.0100,0.0000,-0.0710,-0.0100,-0.0460
,-0.0100,0.0000,-0.0700,-0.0100,-0.0450
,-0.0090,0.0010,-0.0700,-0.0090,-0.0450
,-0.0090,0.0020,-0.0700,-0.0090,-0.0440
,-0.0090,0.0020,-0.0690,-0.0090,-0.0430
,-0.0080,0.0030,-0.0690,-0.0080,-0.0420
,-0.0080,0.0040,-0.0690,-0.0080,-0.0410
,-0.0080,0.0040,-0.0690,-0.0080,-0.0400
,-0.0070,0.0050,-0.0690,-0.0070,-0.0390
,-0.0070,0.0060,-0.0690,-0.0070,-0.0380
,-0.0070,0.0060,-0.0690,-0.0070,-0.0370
,-0.0070,0.0070,-0.0690,-0.0070,-0.0360
,-0.0070,0.0080,-0.0690,-0.0070,-0.0350
,-0.0060,0.0080,-0.0690,-0.0060,-0.0340
,-0.0060,0.0090,-0.0690,-0.0060,-0.0340
,-0.0060,0.0100,-0.0690,-0.0060,-0.0330
,-0.0060,0.0110,-0.0690,-0.0060,-0.0320
,-0.0060,0.0110,-0.0690,-0.0060,-0.0320
,-0.0060,0.0120,-0.0690,-0.0060,-0.0320
,-0.0060,0.0120,-0.0690,-0.0060,-0.0310
,-0.0060,0.0130,-0.0690,-0.0060,-0.0310
,-0.0060,0.0140,-0.0690,-0.0060,-0.0310
,-0.0050,0.0140,-0.0680,-0.0050,-0.0310
,-0.0050,0.0150,-0.0680,-0.0050,-0.0320
,-0.0050,0.0150,-0.0680,-0.0050,-0.0320
,-0.0050,0.0160,-0.0670,-0.0050,-0.0320
,-0.0050,0.0160,-0.0670,-0.0050,-0.0330
,-0.0050,0.0170,-0.0660,-0.0050,-0.0330
,-0.0040,0.0170,-0.0660,-0.0040,-0.0340
,-0.0040,0.0180,-0.0650,-0.0040,-0.0340
,-0.0030,0.0190,-0.0650,-0.0030,-0.0350
,-0.0030,0.0190,-0.0640,-0.0030,-0.0350
,-0.0030,0.0200,-0.0630,-0.0030,-0.0360
,-0.0020,0.0200,-0.0630,-0.0020,-0.0360
,-0.0010,0.0210,-0.0620,-0.0010,-0.0370
,-0.0010,0.0220,-0.0620,-0.0010,-0.0370
,0.0000,0.0220,-0.0610,0.0000,-0.0370
,0.0010,0.0230,-0.0610,0.0010,-0.0370
,0.0020,0.0240,-0.0600,0.0020,-0.0370
,0.0020,0.0250,-0.0600,0.0020,-0.0370
,0.0030,0.0250,-0.0590,0.0030,-0.0360
,0.0040,0.0260,-0.0590,0.0040,-0.0360
,0.0050,0.0270,-0.0590,0.0050,-0.0350
,0.0060,0.0280,-0.0590,0.0060,-0.0340
,0.0070,0.0290,-0.0590,0.0070,-0.0330
,0.0080,0.0300,-0.0590,0.0080,-0.0320
,0.0090,0.0310,-0.0590,0.0090,-0.0310
,0.0100,0.0320,-0.0590,0.0100,-0.0300
,0.0110,0.0340,-0.0590,0.0110,-0.0290
,0.0120,0.0350,-0.0590,0.0120,-0.0280
,0.0130,0.0360,-0.0590,0.0130,-0.0270
,0.0140,0.0370,-0.0590,0.0140,-0.0260
,0.0150,0.0380,-0.0600,0.0150,-0.0240
,0.0160,0.0390,-0.0600,0.0160,-0.0230
,0.0160,0.0400,-0.0600,0.0160,-0.0220
,0.0170,0.0410,-0.0600,0.0170,-0.0210
,0.0180,0.0420,-0.0610,0.0180,-0.0200
,0.0190,0.0430,-0.0610,0.0190,-0.0190
,0.0200,0.0440,-0.0610,0.0200,-0.0180
,0.0200,0.0450,-0.0610,0.0200,-0.0180
,0.0210,0.0460,-0.0610,0.0210,-0.0170
,0.0220,0.0470,-0.0610,0.0220,-0.0170
,0.0220,0.0470,-0.0610,0.0220,-0.0160
,0.0230,0.0480,-0.0600,0.0230,-0.0160
,0.0230,0.0480,-0.0600,0.0230,-0.0160
,0.0240,0.0490,-0.0600,0.0240,-0.0160
,0.0240,0.0490,-0.0590,0.0240,-0.0160
,0.0250,0.0490,-0.0590,0.0250,-0.0160
,0.0250,0.0490,-0.0580,0.0250,-0.0160
,0.0250,0.0490,-0.0580,0.0250,-0.0160
,0.0260,0.0490,-0.0570,0.0260,-0.0160
,0.0260,0.0490,-0.0570,0.0260,-0.0160
,0.0260,0.0490,-0.0560,0.0260,-0.0160
,0.0260,0.0490,-0.0550,0.0260,-0.0170
,0.0270,0.0490,-0.0550,0.0270,-0.0170
,0.0270,0.0490,-0.0540,0.0270,-0.0170
,0.0270,0.0480,-0.0540,0.0270,-0.0160
,0.0270,0.0480,-0.0530,0.0270,-0.0160
,0.0270,0.0480,-0.0530,0.0270,-0.0160
,0.0270,0.0480,-0.0520,0.0270,-0.0160
,0.0270,0.0480,-0.0520,0.0270,-0.0150
,0.0270,0.0470,-0.0520,0.0270,-0.0150
,0.0270,0.0470,-0.0510,0.0270,-0.0140
,0.0270,0.0470,-0.0510,0.0270,-0.0130
,0.0270,0.0470,-0.0510,0.0270,-0.0120
,0.0270,0.0470,-0.0510,0.0270,-0.0110
,0.0270,0.0470,-0.0510,0.0270,-0.0100
,0.0270,0.0470,-0.0510,0.0270,-0.0090
,0.0270,0.0470,-0.0510,0.0270,-0.0080
,0.0270,0.0470,-0.0520,0.0270,-0.0070
,0.0270,0.0470,-0.0520,0.0270,-0.0050
,0.0270,0.0480,-0.0520,0.0270,-0.0040
,0.0280,0.0480,-0.0520,0.0280,-0.0030
,0.0280,0.0480,-0.0520,0.0280,-0.0010
,0.0280,0.0480,-0.0520,0.0280,0.0000
,0.0280,0.0480,-0.0520,0.0280,0.0010
,0.0280,0.0490,-0.0520,0.0280,0.0020
,0.0280,0.0490,-0.0520,0.0280,0.0040
,0.0280,0.0490,-0.0520,0.0280,0.0050
,0.0290,0.0500,-0.0520,0.0290,0.0060
,0.0290,0.0500,-0.0520,0.0290,0.0070
,0.0290,0.0500,-0.0510,0.0290,0.0080
,0.0300,0.0500,-0.0510,0.0300,0.0090
,0.0300,0.0510,-0.0500,0.0300,0.0090
,0.0300,0.0510,-0.0500,0.0300,0.0100
,0.0310,0.0510,-0.0490,0.0310,0.0110
,0.0310,0.0510,-0.0480,0.0310,0.0110
,0.0320,0.0510,-0.0480,0.0320,0.0120
,0.0320,0.0510,-0.0470,0.0320,0.0120
,0.0330,0.0510,-0.0460,0.0330,0.0120
,0.0330,0.0510,-0.0450,0.0330,0.0120
,0.0340,0.0510,-0.0440,0.0340,0.0120
,0.0340,0.0510,-0.0440,0.0340,0.0120
,0.0350,0.0510,-0.0430,0.0350,0.0120
,0.0350,0.0500,-0.0420,0.0350,0.0120
,0.0360,0.0500,-0.0410,0.0360,0.0120
,0.0360,0.0500,-0.0410,0.0360,0.0120
,0.0370,0.0490,-0.0400,0.0370,0.0120
,0.0370,0.0490,-0.0390,0.0370,0.0120
,0.0380,0.0480,-0.0390,0.0380,0.0120
,0.0380,0.0480,-0.0390,0.0380,0.0110
,0.0380,0.0480,-0.0380,0.0380,0.0110
,0.0380,0.0470,-0.0380,0.0380,0.0110
,0.0390,0.0470,-0.0380,0.0390,0.0110
,0.0390,0.0460,-0.0380,0.0390,0.0110
,0.0390,0.0460,-0.0380,0.0390,0.0110
,0.0390,0.0450,-0.0370,0.0390,0.0110
,0.0380,0.0450,-0.0370,0.0380,0.0110
,0.0380,0.0450,-0.0370,0.0380,0.0120
,0.0380,0.0450,-0.0370,0.0380,0.0120
,0.0370,0.0440,-0.0370,0.0370,0.0120
,0.0370,0.0440,-0.0370,0.0370,0.0120
,0.0360,0.0440,-0.0370,0.0360,0.0130
,0.0360,0.0440,-0.0370,0.0360,0.0130
,0.0350,0.0440,-0.0370,0.0350,0.0140
,0.0350,0.0440,-0.0370,0.0350,0.0140
,0.0340,0.0440,-0.0370,0.0340,0.0150
,0.0330,0.0450,-0.0370,0.0330,0.0160
,0.0320,0.0450,-0.0360,0.0320,0.0160
,0.0320,0.0450,-0.0360,0.0320,0.0170
,0.0310,0.0450,-0.0350,0.0310,0.0180
,0.0300,0.0450,-0.0340,0.0300,0.0190
,0.0300,0.0450,-0.0340,0.0300,0.0190
,0.0290,0.0460,-0.0330,0.0290,0.0200
,0.0280,0.0460,-0.0320,0.0280,0.0210
,0.0280,0.0460,-0.0310,0.0280,0.0220
,0.0270,0.0460,-0.0300,0.0270,0.0220
,0.0270,0.0460,-0.0290,0.0270,0.0230
,0.0260,0.0460,-0.0280,0.0260,0.0240
,0.0260,0.0450,-0.0280,0.0260,0.0240
,0.0250,0.0450,-0.0270,0.0250,0.0250
,0.0250,0.0450,-0.0260,0.0250,0.0260
,0.0250,0.0440,-0.0250,0.0250,0.0260
,0.0250,0.0440,-0.0240,0.0250,0.0270
,0.0240,0.0430,-0.0230,0.0240,0.0270
,0.0240,0.0430,-0.0230,0.0240,0.0280
,0.0240,0.0420,-0.0220,0.0240,0.0280
,0.0240,0.0410,-0.0220,0.0240,0.0290
,0.0240,0.0400,-0.0210,0.0240,0.0290
,0.0240,0.0390,-0.0210,0.0240,0.0300
,0.0240,0.0380,-0.0200,0.0240,0.0310
,0.0240,0.0370,-0.0200,0.0240,0.0310
,0.0240,0.0360,-0.0200,0.0240,0.0320
,0.0240,0.0350,-0.0200,0.0240,0.0320
,0.0240,0.0340,-0.0200,0.0240,0.0330
,0.0230,0.0330,-0.0200,0.0230,0.0340
,0.0230,0.0310,-0.0200,0.0230,0.0340
,0.0230,0.0300,-0.0200,0.0230,0.0350
,0.0220,0.0290,-0.0200,0.0220,0.0360
,0.0220,0.0280,-0.0200,0.0220,0.0360
,0.0220,0.0280,-0.0200,0.0220,0.0370
,0.0210,0.0270,-0.0200,0.0210,0.0370
,0.0200,0.0260,-0.0190,0.0200,0.0380
,0.0200,0.0260,-0.0190,0.0200,0.0390
,0.0190,0.0250,-0.0190,0.0190,0.0390
,0.0180,0.0250,-0.0180,0.0180,0.0400
,0.0180,0.0240,-0.0180,0.0180,0.0400
,0.0170,0.0240,-0.0170,0.0170,0.0410
,0.0160,0.0240,-0.0170,0.0160,0.0410
,0.0150,0.0240,-0.0160,0.0150,0.0410
,0.0150,0.0240,-0.0150,0.0150,0.0420
,0.0140,0.0240,-0.0140,0.0140,0.0420
,0.0130,0.0240,-0.0130,0.0130,0.0420
,0.0130,0.0240,-0.0120,0.0130,0.0420
,0.0120,0.0240,-0.0110,0.0120,0.0420
,0.0110,0.0240,-0.0100,0.0110,0.0430
,0.0110,0.0240,-0.0090,0.0110,0.0430
,0.0100,0.0250,-0.0080,0.0100,0.0430
,0.0100,0.0250,-0.0060,0.0100,0.0430
,0.0090,0.0250,-0.0050,0.0090,0.0430
,0.0090,0.0250,-0.0040,0.0090,0.0430
,0.0080,0.0250,-0.0030,0.0080,0.0430
,0.0080,0.0250,-0.0020,0.0080,0.0440
,0.0070,0.0240,0.0000,0.0070,0.0440
,0.0070,0.0240,0.0010,0.0070,0.0440
,0.0070,0.0240,0.0020,0.0070,0.0440
,0.0060,0.0240,0.0030,0.0060,0.0440
,0.0060,0.0230,0.0030,0.0060,0.0450
,0.0060,0.0230,0.0040,0.0060,0.0450
,0.0050,0.0220,0.0050,0.0050,0.0450
,0.0050,0.0210,0.0050,0.0050,0.0460
,0.0050,0.0200,0.0060,0.0050,0.0460
,0.0040,0.0200,0.0060,0.0040,0.0470
,0.0040,0.0190,0.0060,0.0040,0.0470
,0.0030,0.0180,0.0070,0.0030,0.0480
,0.0020,0.0170,0.0070,0.0020,0.0480
,0.0020,0.0160,0.0070,0.0020,0.0490
,0.0010,0.0150,0.0070,0.0010,0.0500
,0.0000,0.0140,0.0070,0.0000,0.0500
,0.0000,0.0130,0.0060,0.0000,0.0510
,-0.0010,0.0120,0.0060,-0.0010,0.0510
,-0.0020,0.0110,0.0060,-0.0020,0.0520
,-0.0030,0.0100,0.0060,-0.0030,0.0520
,-0.0040,0.0100,0.0060,-0.0040,0.0530
,-0.0050,0.0090,0.0050,-0.0050,0.0530
,-0.0060,0.0080,0.0050,-0.0060,0.0540
,-0.0070,0.0070,0.0050,-0.0070,0.0540
,-0.0080,0.0070,0.0050,-0.0080,0.0550
,-0.0090,0.0060,0.0050,-0.0090,0.0550
,-0.0090,0.0050,0.0050,-0.0090,0.0550
,-0.0100,0.0050,0.0050,-0.0100,0.0560
,-0.0110,0.0050,0.0050,-0.0110,0.0560
,-0.0120,0.0040,0.0050,-0.0120,0.0560
,-0.0120,0.0040,0.0050,-0.0120,0.0560
,-0.0130,0.0030,0.0060,-0.0130,0.0560
,-0.0130,0.0030,0.0060,-0.0130,0.0560
,-0.0140,0.0030,0.0070,-0.0140,0.0560
,-0.0140,0.0030,0.0080,-0.0140,0.0560
,-0.0150,0.0020,0.0080,-0.0150,0.0560
,-0.0150,0.0020,0.0090,-0.0150,0.0560
,-0.0150,0.0020,0.0100,-0.0150,0.0560
,-0.0160,0.0020,0.0110,-0.0160,0.0560
,-0.0160,0.0020,0.0120,-0.0160,0.0550
,-0.0160,0.0010,0.0130,-0.0160,0.0550
,-0.0160,0.0010,0.0150,-0.0160,0.0550
,-0.0160,0.0010,0.0160,-0.0160,0.0550
,-0.0160,0.0010,0.0170,-0.0160,0.0550
,-0.0160,0.0010,0.0180,-0.0160,0.0550
,-0.0160,0.0000,0.0190,-0.0160,0.0540
,-0.0160,0.0000,0.0200,-0.0160,0.0540
,-0.0160,0.0000,0.0210,-0.0160,0.0540
,-0.0160,0.0000,0.0220,-0.0160,0.0540
,-0.0160,-0.0010,0.0230,-0.0160,0.0540
,-0.0160,-0.0010,0.0240,-0.0160,0.0540
,-0.0160,-0.0010,0.0250,-0.0160,0.0540
,-0.0160,-0.0020,0.0260,-0.0160,0.0540
,-0.0160,-0.0020,0.0260,-0.0160,0.0530
,-0.0160,-0.0020,0.0270,-0.0160,0.0530
,-0.0170,-0.0020,0.0270,-0.0170,0.0530
,-0.0170,-0.0020,0.0270,-0.0170,0.0530
,-0.0170,-0.0030,0.0280,-0.0170,0.0530
,-0.0170,-0.0030,0.0280,-0.0170,0.0530
,-0.0170,-0.0030,0.0280,-0.0170,0.0530
,-0.0170,-0.0030,0.0280,-0.0170,0.0530
,-0.0180,-0.0030,0.0280,-0.0180,0.0520
,-0.0180,-0.0030,0.0280,-0.0180,0.0520
,-0.0180,-0.0040,0.0280,-0.0180,0.0520
,-0.0180,-0.0040,0.0280,-0.0180,0.0520
,-0.0180,-0.0040,0.0280,-0.0180,0.0520
,-0.0190,-0.0040,0.0270,-0.0190,0.0510
,-0.0190,-0.0040,0.0270,-0.0190,0.0510
,-0.0190,-0.0040,0.0270,-0.0190,0.0510
,-0.0190,-0.0040,0.0270,-0.0190,0.0500
,-0.0200,-0.0040,0.0270,-0.0200,0.0500
,-0.0200,-0.0040,0.0270,-0.0200,0.0500
,-0.0200,-0.0040,0.0280,-0.0200,0.0490
,-0.0200,-0.0040,0.0280,-0.0200,0.0490
,-0.0200,-0.0040,0.0280,-0.0200,0.0490
,-0.0200,-0.0040,0.0280,-0.0200,0.0480
,-0.0200,-0.0050,0.0290,-0.0200,0.0480
,-0.0200,-0.0050,0.0290,-0.0200,0.0480
,-0.0200,-0.0050,0.0290,-0.0200,0.0470
,-0.0210,-0.0050,0.0300,-0.0210,0.0470
,-0.0210,-0.0060,0.0300,-0.0210,0.0460
,-0.0210,-0.0060,0.0310,-0.0210,0.0460
,-0.0210,-0.0060,0.0310,-0.0210,0.0460
,-0.0210,-0.0070,0.0320,-0.0210,0.0450
,-0.0210,-0.0070,0.0320,-0.0210,0.0450
,-0.0210,-0.0080,0.0330,-0.0210,0.0440
,-0.0210,-0.0080,0.0330,-0.0210,0.0440
,-0.0210,-0.0080,0.0330,-0.0210,0.0430
,-0.0210,-0.0090,0.0340,-0.0210,0.0430
,-0.0210,-0.0090,0.0340,-0.0210,0.0420
,-0.0210,-0.0100,0.0340,-0.0210,0.0420
,-0.0210,-0.0100,0.0340,-0.0210,0.0410
,-0.0210,-0.0100,0.0340,-0.0210,0.0400
,-0.0220,-0.0110,0.0340,-0.0220,0.0400
,-0.0220,-0.0110,0.0340,-0.0220,0.0390
,-0.0220,-0.0110,0.0330,-0.0220,0.0380
,-0.0220,-0.0110,0.0330,-0.0220,0.0370
,-0.0220,-0.0110,0.0330,-0.0220,0.0370
,-0.0220,-0.0110,0.0320,-0.0220,0.0360
,-0.0220,-0.0110,0.0320,-0.0220,0.0350
,-0.0230,-0.0110,0.0310,-0.0230,0.0340
,-0.0230,-0.0110,0.0300,-0.0230,0.0340
,-0.0230,-0.0100,0.0300,-0.0230,0.0330
,-0.0230,-0.0100,0.0290,-0.0230,0.0320
,-0.0230,-0.0100,0.0280,-0.0230,0.0310
,-0.0230,-0.0090,0.0270,-0.0230,0.0300
,-0.0230,-0.0090,0.0260,-0.0230,0.0300
,-0.0230,-0.0090,0.0250,-0.0230,0.0290
,-0.0230,-0.0080,0.0250,-0.0230,0.0280
